,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_nuclear_production_forecast
12117,05/19/2021 21:00:00,2021-05-19 17:00:00,12223,0,7236,3359,4,648,187,239,552,3367.5361
12118,05/19/2021 22:00:00,2021-05-19 18:00:00,12776,0,7286,3336,5,1257,112,207,573,3368.1482
12119,05/19/2021 23:00:00,2021-05-19 19:00:00,12784,1,7218,3344,0,1411,47,200,564,3365.7012
12120,05/20/2021 00:00:00,2021-05-19 20:00:00,12556,0,7134,3343,0,1361,12,145,562,3366.7239
12121,05/20/2021 01:00:00,2021-05-19 21:00:00,12548,0,7527,3338,0,984,0,142,558,3349.377
12122,05/20/2021 02:00:00,2021-05-19 22:00:00,11587,0,6910,3318,0,596,0,204,559,3322.911
12123,05/20/2021 03:00:00,2021-05-19 23:00:00,10449,0,5860,3311,0,530,0,208,541,3328.562
12124,05/20/2021 04:00:00,2021-05-20 00:00:00,9061,0,4533,3324,0,476,0,172,555,3327.7058
12125,05/20/2021 05:00:00,2021-05-20 01:00:00,9119,0,4639,3355,0,430,0,124,570,3331.9028
12126,05/20/2021 06:00:00,2021-05-20 02:00:00,8634,0,4220,3318,0,418,0,112,567,3329.9124
12127,05/20/2021 07:00:00,2021-05-20 03:00:00,8232,0,3835,3327,0,401,0,112,557,3330.7825
12128,05/20/2021 08:00:00,2021-05-20 04:00:00,8174,5,3754,3340,0,402,0,111,562,3333.0676
12129,05/20/2021 09:00:00,2021-05-20 05:00:00,8206,3,3818,3344,0,406,0,84,550,3341.0703
12130,05/20/2021 10:00:00,2021-05-20 06:00:00,8649,2,4169,3381,0,437,2,102,556,3338.2207
12131,05/20/2021 11:00:00,2021-05-20 07:00:00,9493,3,4970,3405,0,457,20,92,545,3345.4458
12132,05/20/2021 12:00:00,2021-05-20 08:00:00,9729,3,5166,3343,23,532,80,42,540,3348.198
12133,05/20/2021 13:00:00,2021-05-20 09:00:00,9929,0,5241,3364,28,552,162,16,567,3344.6755
12134,05/20/2021 14:00:00,2021-05-20 10:00:00,9981,0,5262,3343,28,551,235,12,551,3340.6274
12135,05/20/2021 15:00:00,2021-05-20 11:00:00,9791,1,5073,3333,26,506,281,14,558,3356.3616
12136,05/20/2021 16:00:00,2021-05-20 12:00:00,9855,2,5118,3360,18,481,300,21,555,3351.9163
12137,05/20/2021 17:00:00,2021-05-20 13:00:00,10108,0,5360,3366,18,471,305,28,561,3359.9417
12138,05/20/2021 18:00:00,2021-05-20 14:00:00,10469,0,5761,3351,8,443,301,47,557,3330.5498
12139,05/20/2021 19:00:00,2021-05-20 15:00:00,10614,1,5905,3341,0,433,296,84,555,3331.2253
12140,05/20/2021 20:00:00,2021-05-20 16:00:00,10819,0,6066,3344,0,461,272,121,555,3319.5051
12141,05/20/2021 21:00:00,2021-05-20 17:00:00,11374,0,6323,3364,0,755,218,145,570,3315.046
12142,05/20/2021 22:00:00,2021-05-20 18:00:00,12020,1,6700,3361,0,1065,145,167,581,3315.6814
12143,05/20/2021 23:00:00,2021-05-20 19:00:00,12274,0,6958,3341,0,1152,50,196,577,3313.6907
12144,05/21/2021 00:00:00,2021-05-20 20:00:00,12122,1,6923,3338,0,1032,13,235,580,3369.271
12145,05/21/2021 01:00:00,2021-05-20 21:00:00,12084,0,7077,3342,0,789,1,292,583,3351.674
12146,05/21/2021 02:00:00,2021-05-20 22:00:00,11492,1,6740,3320,0,525,0,319,588,3325.052
12147,05/21/2021 03:00:00,2021-05-20 23:00:00,9934,1,5375,3246,0,429,0,332,552,3330.6223
12148,05/21/2021 04:00:00,2021-05-21 00:00:00,8904,1,4193,3348,0,434,0,342,587,3329.8105
12149,05/21/2021 05:00:00,2021-05-21 01:00:00,8675,0,4015,3334,0,412,0,345,569,3333.9944
12150,05/21/2021 06:00:00,2021-05-21 02:00:00,8506,0,3866,3332,0,385,0,350,572,3332.1262
12151,05/21/2021 07:00:00,2021-05-21 03:00:00,8414,0,3746,3346,0,384,0,366,573,3333.0178
12152,05/21/2021 08:00:00,2021-05-21 04:00:00,8314,1,3720,3345,0,375,0,293,581,3335.5579
12153,05/21/2021 09:00:00,2021-05-21 05:00:00,8250,1,3646,3367,0,379,0,277,581,3343.7693
12154,05/21/2021 10:00:00,2021-05-21 06:00:00,8632,0,4041,3370,0,376,1,262,582,3341.0107
12155,05/21/2021 11:00:00,2021-05-21 07:00:00,9398,0,4758,3358,0,399,11,289,583,3348.3628
12156,05/21/2021 12:00:00,2021-05-21 08:00:00,9881,0,5197,3360,2,521,33,191,578,3351.1704
12157,05/21/2021 13:00:00,2021-05-21 09:00:00,9998,0,5330,3351,3,534,90,112,578,3347.7004
12158,05/21/2021 14:00:00,2021-05-21 10:00:00,9801,0,5169,3348,3,487,160,58,575,3343.6267
12159,05/21/2021 15:00:00,2021-05-21 11:00:00,9709,0,5048,3338,3,503,200,51,566,3359.372
12160,05/21/2021 16:00:00,2021-05-21 12:00:00,9819,0,5110,3350,2,452,262,67,576,3354.7793
12161,05/21/2021 17:00:00,2021-05-21 13:00:00,10151,0,5386,3363,1,484,274,76,568,3362.7593
12162,05/21/2021 18:00:00,2021-05-21 14:00:00,10519,0,5774,3358,3,421,272,115,576,3333.2156
12163,05/21/2021 19:00:00,2021-05-21 15:00:00,10750,0,5934,3355,3,416,273,179,589,3333.9756
12164,05/21/2021 20:00:00,2021-05-21 16:00:00,11181,0,6269,3367,3,448,244,246,604,3322.14
12165,05/21/2021 21:00:00,2021-05-21 17:00:00,11979,0,6712,3361,2,758,195,328,623,3317.6226
12166,05/21/2021 22:00:00,2021-05-21 18:00:00,12339,0,6958,3352,0,936,120,335,637,3318.279
12167,05/21/2021 23:00:00,2021-05-21 19:00:00,12421,0,7036,3343,0,1038,46,323,635,3316.081
12168,05/22/2021 00:00:00,2021-05-21 20:00:00,12315,0,7015,3343,0,1050,8,298,601,3376.2744
12169,05/22/2021 01:00:00,2021-05-21 21:00:00,12103,0,6968,3342,0,902,0,285,606,3358.658
12170,05/22/2021 02:00:00,2021-05-21 22:00:00,11610,0,6864,3340,0,574,0,232,599,3332.0217
12171,05/22/2021 03:00:00,2021-05-21 23:00:00,10256,1,5631,3334,0,436,0,254,601,3337.4666
12172,05/22/2021 04:00:00,2021-05-22 00:00:00,9454,0,4821,3345,0,424,0,262,602,3336.74
12173,05/22/2021 05:00:00,2021-05-22 01:00:00,8961,0,4308,3336,0,414,0,300,603,3340.8135
12174,05/22/2021 06:00:00,2021-05-22 02:00:00,8405,0,3743,3331,0,390,0,346,595,3338.9595
12175,05/22/2021 07:00:00,2021-05-22 03:00:00,8420,0,3746,3348,0,363,0,362,601,3339.6638
12176,05/22/2021 08:00:00,2021-05-22 04:00:00,8573,0,3823,3357,0,361,0,429,602,3342.236
12177,05/22/2021 09:00:00,2021-05-22 05:00:00,8550,0,3760,3346,0,360,0,492,592,3350.261
12178,05/22/2021 10:00:00,2021-05-22 06:00:00,8603,0,3801,3349,0,355,2,502,594,3347.4275
12179,05/22/2021 11:00:00,2021-05-22 07:00:00,8898,0,4033,3354,0,359,17,533,602,3354.742
12180,05/22/2021 12:00:00,2021-05-22 08:00:00,8946,1,4083,3360,2,359,52,485,604,3357.4517
12181,05/22/2021 13:00:00,2021-05-22 09:00:00,9362,0,4452,3358,3,481,105,369,594,3353.889
12182,05/22/2021 14:00:00,2021-05-22 10:00:00,9617,0,4621,3356,3,590,153,303,591,3349.924
12183,05/22/2021 15:00:00,2021-05-22 11:00:00,10176,0,5179,3356,3,576,189,272,600,3365.6814
12184,05/22/2021 16:00:00,2021-05-22 12:00:00,10354,0,5495,3352,1,467,210,232,597,3361.19
12185,05/22/2021 17:00:00,2021-05-22 13:00:00,10724,0,5792,3361,0,468,228,266,609,3368.9678
12186,05/22/2021 18:00:00,2021-05-22 14:00:00,11353,0,6328,3370,0,527,208,292,627,3339.3967
12187,05/22/2021 19:00:00,2021-05-22 15:00:00,11751,0,6795,3363,0,426,193,346,628,3340.2495
12188,05/22/2021 20:00:00,2021-05-22 16:00:00,12315,0,7159,3346,0,584,152,446,627,3328.337
12189,05/22/2021 21:00:00,2021-05-22 17:00:00,12532,0,7056,3354,0,829,127,527,639,3323.8857
12190,05/22/2021 22:00:00,2021-05-22 18:00:00,13084,0,7262,3357,0,1139,73,605,647,3324.6438
12191,05/22/2021 23:00:00,2021-05-22 19:00:00,13238,0,7293,3343,0,1304,35,622,641,3322.4019
12192,05/23/2021 00:00:00,2021-05-22 20:00:00,13060,0,7320,3342,0,1139,11,603,645,3381.583
12193,05/23/2021 01:00:00,2021-05-22 21:00:00,13136,0,7446,3347,0,1063,0,648,632,3360.3994
12194,05/23/2021 02:00:00,2021-05-22 22:00:00,12844,0,7239,3319,0,905,0,759,621,3331.9128
12195,05/23/2021 03:00:00,2021-05-22 23:00:00,11862,1,6605,3319,0,578,0,734,625,3338.2634
12196,05/23/2021 04:00:00,2021-05-23 00:00:00,10705,1,5652,3319,0,404,0,707,622,3337.2693
12197,05/23/2021 05:00:00,2021-05-23 01:00:00,10205,1,5124,3330,0,395,0,729,626,3341.6394
12198,05/23/2021 06:00:00,2021-05-23 02:00:00,9909,1,4933,3346,0,363,0,627,639,3341.7546
12199,05/23/2021 07:00:00,2021-05-23 03:00:00,9725,0,4827,3337,0,350,0,575,637,3344.0107
12200,05/23/2021 08:00:00,2021-05-23 04:00:00,9619,0,4694,3352,0,344,0,587,642,3350.209
12201,05/23/2021 09:00:00,2021-05-23 05:00:00,9536,0,4650,3332,0,343,0,579,632,3363.2446
12202,05/23/2021 10:00:00,2021-05-23 06:00:00,9413,0,4449,3353,0,348,1,633,628,3361.7012
12203,05/23/2021 11:00:00,2021-05-23 07:00:00,9666,0,4576,3357,0,358,17,725,633,3371.2698
12204,05/23/2021 12:00:00,2021-05-23 08:00:00,10094,0,4908,3366,0,390,71,732,627,3376.9087
12205,05/23/2021 13:00:00,2021-05-23 09:00:00,10770,0,5425,3374,0,471,156,702,642,3375.9504
12206,05/23/2021 14:00:00,2021-05-23 10:00:00,10988,0,5705,3348,0,473,203,620,640,3370.6047
12207,05/23/2021 15:00:00,2021-05-23 11:00:00,11372,0,5950,3369,0,425,249,743,637,3386.4233
12208,05/23/2021 16:00:00,2021-05-23 12:00:00,11836,0,6205,3358,0,452,272,911,638,3377.576
12209,05/23/2021 17:00:00,2021-05-23 13:00:00,12647,0,6898,3385,0,501,247,978,638,3386.6543
12210,05/23/2021 18:00:00,2021-05-23 14:00:00,13063,0,7279,3357,0,528,223,1050,627,3355.7695
12211,05/23/2021 19:00:00,2021-05-23 15:00:00,13376,0,7449,3347,0,713,205,1043,620,3355.477
12212,05/23/2021 20:00:00,2021-05-23 16:00:00,13545,0,7397,3358,0,1020,151,993,625,3343.5388
12213,05/23/2021 21:00:00,2021-05-23 17:00:00,13873,0,7589,3349,0,1227,145,932,631,3337.184
12214,05/23/2021 22:00:00,2021-05-23 18:00:00,14017,0,7679,3344,0,1362,83,921,628,3336.8657
12215,05/23/2021 23:00:00,2021-05-23 19:00:00,13858,0,7655,3340,0,1348,39,847,629,3330.8667
12216,05/24/2021 00:00:00,2021-05-23 20:00:00,13331,0,7506,3325,0,1075,13,775,638,3376.3723
12217,05/24/2021 01:00:00,2021-05-23 21:00:00,12867,0,7422,3333,0,818,0,664,630,3355.1726
12218,05/24/2021 02:00:00,2021-05-23 22:00:00,12182,14,6972,3307,0,645,0,615,628,3326.6855
12219,05/24/2021 03:00:00,2021-05-23 23:00:00,11138,3,6239,3297,0,420,0,556,624,3333.02
12220,05/24/2021 04:00:00,2021-05-24 00:00:00,9990,7,5158,3289,0,414,0,499,623,3332.059
12221,05/24/2021 05:00:00,2021-05-24 01:00:00,9690,1,4965,3305,0,366,0,423,629,3336.398
12222,05/24/2021 06:00:00,2021-05-24 02:00:00,9435,0,4692,3348,0,364,0,394,637,3336.5977
12223,05/24/2021 07:00:00,2021-05-24 03:00:00,9214,0,4507,3338,0,350,0,383,635,3338.8318
12224,05/24/2021 08:00:00,2021-05-24 04:00:00,9050,0,4395,3341,0,337,0,350,626,3345.1147
12225,05/24/2021 09:00:00,2021-05-24 05:00:00,9210,0,4559,3367,0,337,0,312,635,3358.2095
12226,05/24/2021 10:00:00,2021-05-24 06:00:00,9460,0,4822,3391,0,340,2,246,659,3356.7087
12227,05/24/2021 11:00:00,2021-05-24 07:00:00,9368,0,4851,3345,0,391,27,117,637,3366.3093
12228,05/24/2021 12:00:00,2021-05-24 08:00:00,9829,0,5158,3346,0,554,88,44,639,3371.9854
12229,05/24/2021 13:00:00,2021-05-24 09:00:00,9917,0,5051,3345,0,694,163,28,635,3371.0515
12230,05/24/2021 14:00:00,2021-05-24 10:00:00,9762,1,4984,3343,0,553,229,16,637,3365.7302
12231,05/24/2021 15:00:00,2021-05-24 11:00:00,9773,0,5077,3351,0,423,257,14,652,3381.5195
12232,05/24/2021 16:00:00,2021-05-24 12:00:00,9696,0,4995,3346,0,419,254,29,653,3372.67
12233,05/24/2021 17:00:00,2021-05-24 13:00:00,9676,0,4972,3341,0,404,260,40,658,3381.696
12234,05/24/2021 18:00:00,2021-05-24 14:00:00,9621,0,4933,3343,22,350,252,62,659,3350.84
12235,05/24/2021 19:00:00,2021-05-24 15:00:00,9883,0,5140,3363,0,358,227,119,675,3350.615
12236,05/24/2021 20:00:00,2021-05-24 16:00:00,10219,0,5422,3344,0,364,226,204,659,3338.6504
12237,05/24/2021 21:00:00,2021-05-24 17:00:00,10477,0,5609,3356,0,409,187,255,662,3332.2927
12238,05/24/2021 22:00:00,2021-05-24 18:00:00,11118,0,6115,3358,0,561,134,268,682,3332.009
12239,05/24/2021 23:00:00,2021-05-24 19:00:00,11376,0,6320,3340,0,618,57,343,697,3325.9417
12240,05/25/2021 00:00:00,2021-05-24 20:00:00,11346,0,6171,3341,0,765,12,361,695,3370.134
12241,05/25/2021 01:00:00,2021-05-24 21:00:00,11257,4,6166,3341,0,595,0,449,703,3352.419
12242,05/25/2021 02:00:00,2021-05-24 22:00:00,10791,0,5896,3295,0,360,0,548,692,3325.7341
12243,05/25/2021 03:00:00,2021-05-24 23:00:00,9637,0,4771,3259,0,341,0,585,680,3331.041
12244,05/25/2021 04:00:00,2021-05-25 00:00:00,8871,0,3931,3286,0,335,0,626,693,3330.447
12245,05/25/2021 05:00:00,2021-05-25 01:00:00,8426,0,3410,3333,0,332,0,645,707,3334.3894
12246,05/25/2021 06:00:00,2021-05-25 02:00:00,8443,0,3422,3362,0,332,0,618,709,3332.7417
12247,05/25/2021 07:00:00,2021-05-25 03:00:00,8434,0,3481,3333,0,325,0,594,700,3333.2925
12248,05/25/2021 08:00:00,2021-05-25 04:00:00,8302,0,3373,3340,0,328,0,567,694,3336.1123
12249,05/25/2021 09:00:00,2021-05-25 05:00:00,8468,0,3464,3373,0,332,0,622,676,3344.1836
12250,05/25/2021 10:00:00,2021-05-25 06:00:00,8573,1,3648,3340,0,330,2,589,664,3341.4202
12251,05/25/2021 11:00:00,2021-05-25 07:00:00,9067,1,4009,3380,0,474,23,486,693,3348.8018
12252,05/25/2021 12:00:00,2021-05-25 08:00:00,9633,0,4636,3353,0,540,79,343,680,3351.5254
12253,05/25/2021 13:00:00,2021-05-25 09:00:00,9715,0,4757,3346,0,542,162,232,677,3347.9563
12254,05/25/2021 14:00:00,2021-05-25 10:00:00,9369,1,4508,3331,0,420,229,212,669,3344.1035
12255,05/25/2021 15:00:00,2021-05-25 11:00:00,9367,0,4434,3348,0,390,271,254,670,3359.8103
12256,05/25/2021 16:00:00,2021-05-25 12:00:00,9246,1,4225,3342,0,382,277,347,671,3355.3604
12257,05/25/2021 17:00:00,2021-05-25 13:00:00,9349,1,4171,3344,0,379,281,500,673,3362.8918
12258,05/25/2021 18:00:00,2021-05-25 14:00:00,9527,0,4252,3362,14,329,277,608,685,3333.3237
12259,05/25/2021 19:00:00,2021-05-25 15:00:00,9949,0,4632,3367,10,337,271,658,674,3334.4087
12260,05/25/2021 20:00:00,2021-05-25 16:00:00,10618,0,5335,3374,0,320,253,662,674,3322.3582
12261,05/25/2021 21:00:00,2021-05-25 17:00:00,11220,0,5835,3356,0,503,194,659,673,3317.935
12262,05/25/2021 22:00:00,2021-05-25 18:00:00,12028,0,6085,3358,0,1134,120,646,685,3318.838
12263,05/25/2021 23:00:00,2021-05-25 19:00:00,12064,0,6115,3342,0,1183,49,677,698,3316.3955
12264,05/26/2021 00:00:00,2021-05-25 20:00:00,11919,0,6056,3336,0,1097,15,726,688,3374.2043
12265,05/26/2021 01:00:00,2021-05-25 21:00:00,11879,0,6111,3352,0,998,0,710,708,3356.2559
12266,05/26/2021 02:00:00,2021-05-25 22:00:00,11543,0,5931,3308,0,932,0,680,692,3329.4343
12267,05/26/2021 03:00:00,2021-05-25 23:00:00,10316,0,5111,3276,0,589,0,656,684,3334.6982
12268,05/26/2021 04:00:00,2021-05-26 00:00:00,9363,0,4379,3290,0,330,0,680,686,3334.1355
12269,05/26/2021 05:00:00,2021-05-26 01:00:00,8946,0,3831,3350,0,310,0,761,693,3338.0564
12270,05/26/2021 06:00:00,2021-05-26 02:00:00,8614,2,3552,3331,0,298,0,745,686,3336.5186
12271,05/26/2021 07:00:00,2021-05-26 03:00:00,8364,2,3272,3336,0,294,0,775,686,3337.0808
12272,05/26/2021 08:00:00,2021-05-26 04:00:00,8330,0,3273,3345,0,295,0,732,685,3340.1316
12273,05/26/2021 09:00:00,2021-05-26 05:00:00,8561,0,3550,3365,0,302,0,643,700,3348.399
12274,05/26/2021 10:00:00,2021-05-26 06:00:00,9141,0,4218,3384,0,306,2,528,702,3345.6934
12275,05/26/2021 11:00:00,2021-05-26 07:00:00,10055,0,5037,3356,0,371,24,568,699,3353.1904
12276,05/26/2021 12:00:00,2021-05-26 08:00:00,10437,0,5284,3347,6,445,70,591,695,3355.9988
12277,05/26/2021 13:00:00,2021-05-26 09:00:00,11106,0,5911,3355,10,507,136,496,691,3352.506
12278,05/26/2021 14:00:00,2021-05-26 10:00:00,11500,5,6359,3351,0,470,205,421,689,3348.6235
12279,05/26/2021 15:00:00,2021-05-26 11:00:00,11867,12,6758,3353,3,384,256,415,685,3364.3457
12280,05/26/2021 16:00:00,2021-05-26 12:00:00,12383,8,7160,3345,18,388,277,502,685,3359.7188
12281,05/26/2021 17:00:00,2021-05-26 13:00:00,13007,12,7646,3355,7,380,274,646,687,3367.2222
12282,05/26/2021 18:00:00,2021-05-26 14:00:00,13945,10,8518,3364,19,328,269,750,687,3337.527
12283,05/26/2021 19:00:00,2021-05-26 15:00:00,14742,9,9139,3363,28,455,264,799,685,3338.633
12284,05/26/2021 20:00:00,2021-05-26 16:00:00,15511,9,9567,3358,31,773,247,859,667,3326.5088
12285,05/26/2021 21:00:00,2021-05-26 17:00:00,16256,6,10071,3359,10,1038,185,914,672,3322.0168
12286,05/26/2021 22:00:00,2021-05-26 18:00:00,16527,11,10244,3346,0,1246,114,877,690,3322.9192
12287,05/26/2021 23:00:00,2021-05-26 19:00:00,16149,12,9985,3329,5,1104,44,971,699,3320.26
12288,05/27/2021 00:00:00,2021-05-26 20:00:00,15643,12,9619,3326,20,1007,6,958,695,3368.613
12289,05/27/2021 01:00:00,2021-05-26 21:00:00,15052,8,9181,3308,0,918,1,967,670,3350.7266
12290,05/27/2021 02:00:00,2021-05-26 22:00:00,14035,2,8662,3322,0,473,0,913,663,3323.945
12291,05/27/2021 03:00:00,2021-05-26 23:00:00,12725,0,7455,3305,0,378,0,914,672,3329.1733
12292,05/27/2021 04:00:00,2021-05-27 00:00:00,11479,0,6348,3274,0,332,0,861,664,3328.6511
12293,05/27/2021 05:00:00,2021-05-27 01:00:00,10926,0,5810,3324,0,333,0,788,671,3332.5327
12294,05/27/2021 06:00:00,2021-05-27 02:00:00,10563,0,5451,3338,0,319,0,780,674,3331.0405
12295,05/27/2021 07:00:00,2021-05-27 03:00:00,10233,0,5130,3344,0,309,0,781,670,3331.545
12296,05/27/2021 08:00:00,2021-05-27 04:00:00,10197,0,5110,3338,0,309,0,769,671,3334.6042
12297,05/27/2021 09:00:00,2021-05-27 05:00:00,10217,0,5124,3355,0,313,0,752,673,3342.823
12298,05/27/2021 10:00:00,2021-05-27 06:00:00,10459,0,5391,3363,0,314,0,711,681,3340.1335
12299,05/27/2021 11:00:00,2021-05-27 07:00:00,11625,0,6309,3365,0,598,13,651,688,3347.6145
12300,05/27/2021 12:00:00,2021-05-27 08:00:00,12488,2,7068,3355,0,730,71,595,667,3350.3975
12301,05/27/2021 13:00:00,2021-05-27 09:00:00,12624,3,7333,3355,0,509,157,609,657,3346.8733
12302,05/27/2021 14:00:00,2021-05-27 10:00:00,12476,0,7108,3342,0,405,234,702,683,3343.0466
12303,05/27/2021 15:00:00,2021-05-27 11:00:00,12520,2,7070,3345,0,399,274,744,686,3358.7368
12304,05/27/2021 16:00:00,2021-05-27 12:00:00,12739,2,7218,3349,0,412,274,793,692,3354.2031
12305,05/27/2021 17:00:00,2021-05-27 13:00:00,12896,1,7350,3348,0,408,281,822,686,3361.6228
12306,05/27/2021 18:00:00,2021-05-27 14:00:00,12986,0,7536,3348,0,356,279,782,684,3331.988
12307,05/27/2021 19:00:00,2021-05-27 15:00:00,13136,1,7727,3349,0,352,280,746,680,3333.1895
12308,05/27/2021 20:00:00,2021-05-27 16:00:00,13491,0,7936,3358,0,455,264,791,687,3321.0386
12309,05/27/2021 21:00:00,2021-05-27 17:00:00,13969,0,8182,3415,0,581,254,829,708,3316.586
12310,05/27/2021 22:00:00,2021-05-27 18:00:00,14188,0,8187,3349,0,957,138,863,694,3317.5476
12311,05/27/2021 23:00:00,2021-05-27 19:00:00,14043,0,8033,3329,0,1068,56,872,684,3314.9001
12312,05/28/2021 00:00:00,2021-05-27 20:00:00,13447,0,7849,3322,0,826,13,757,680,3371.6865
12313,05/28/2021 01:00:00,2021-05-27 21:00:00,13005,0,7652,3316,0,674,3,681,680,3353.575
12314,05/28/2021 02:00:00,2021-05-27 22:00:00,12308,0,7149,3325,0,563,0,593,678,3326.6587
12315,05/28/2021 03:00:00,2021-05-27 23:00:00,11422,0,6396,3286,0,559,0,508,672,3331.8296
12316,05/28/2021 04:00:00,2021-05-28 00:00:00,9953,0,4987,3285,0,502,0,505,673,3331.3423
12317,05/28/2021 05:00:00,2021-05-28 01:00:00,8929,0,4114,3321,0,341,0,467,687,3335.2065
12318,05/28/2021 06:00:00,2021-05-28 02:00:00,8791,1,4101,3334,0,319,0,353,683,3333.824
12319,05/28/2021 07:00:00,2021-05-28 03:00:00,8622,0,4016,3328,0,308,0,278,692,3334.3425
12320,05/28/2021 08:00:00,2021-05-28 04:00:00,8373,0,3773,3339,0,309,0,263,689,3337.6284
12321,05/28/2021 09:00:00,2021-05-28 05:00:00,8546,0,3882,3361,0,311,0,293,699,3346.0354
12322,05/28/2021 10:00:00,2021-05-28 06:00:00,8635,0,3926,3351,0,302,1,365,689,3343.4143
12323,05/28/2021 11:00:00,2021-05-28 07:00:00,9200,2,4428,3366,0,324,23,363,694,3351.0083
12324,05/28/2021 12:00:00,2021-05-28 08:00:00,9715,9,4888,3370,0,399,63,297,690,3353.858
12325,05/28/2021 13:00:00,2021-05-28 09:00:00,10032,0,5028,3346,0,524,137,314,683,3350.3958
12326,05/28/2021 14:00:00,2021-05-28 10:00:00,9617,4,4564,3355,0,460,206,345,682,3346.5442
12327,05/28/2021 15:00:00,2021-05-28 11:00:00,10033,0,4915,3381,1,502,238,308,689,3362.2463
12328,05/28/2021 16:00:00,2021-05-28 12:00:00,10923,1,5528,3356,8,829,226,286,689,3357.5605
12329,05/28/2021 17:00:00,2021-05-28 13:00:00,10676,0,5540,3347,54,573,207,257,699,3364.9443
12330,05/28/2021 18:00:00,2021-05-28 14:00:00,10401,0,5499,3319,11,392,202,278,700,3335.1816
12331,05/28/2021 19:00:00,2021-05-28 15:00:00,10287,0,5418,3363,0,320,203,259,724,3336.431
12332,05/28/2021 20:00:00,2021-05-28 16:00:00,10640,0,5558,3346,0,578,171,274,714,3324.1926
12333,05/28/2021 21:00:00,2021-05-28 17:00:00,10441,0,5511,3323,0,527,101,260,719,3319.6804
12334,05/28/2021 22:00:00,2021-05-28 18:00:00,10487,0,5596,3338,0,581,41,220,711,3320.6528
12335,05/28/2021 23:00:00,2021-05-28 19:00:00,10416,0,5346,3346,0,812,13,187,713,3317.8052
12336,05/29/2021 00:00:00,2021-05-28 20:00:00,10431,0,5331,3343,0,873,2,164,718,3359.7078
12337,05/29/2021 01:00:00,2021-05-28 21:00:00,10457,0,5410,3344,0,806,0,174,724,3341.8892
12338,05/29/2021 02:00:00,2021-05-28 22:00:00,10004,0,5281,3307,0,502,0,215,699,3315.1646
12339,05/29/2021 03:00:00,2021-05-28 23:00:00,9129,0,4438,3330,0,392,0,252,717,3320.3452
12340,05/29/2021 04:00:00,2021-05-29 00:00:00,8653,0,4043,3313,0,312,0,272,713,3319.9
12341,05/29/2021 05:00:00,2021-05-29 01:00:00,8516,0,3860,3351,0,298,0,296,712,3323.6904
12342,05/29/2021 06:00:00,2021-05-29 02:00:00,8088,0,3396,3343,0,287,0,345,716,3322.3118
12343,05/29/2021 07:00:00,2021-05-29 03:00:00,8127,0,3391,3359,0,288,0,369,720,3322.7017
12344,05/29/2021 08:00:00,2021-05-29 04:00:00,8152,0,3396,3358,0,287,0,385,726,3325.826
12345,05/29/2021 09:00:00,2021-05-29 05:00:00,8290,0,3498,3353,0,292,0,419,727,3334
12346,05/29/2021 10:00:00,2021-05-29 06:00:00,8444,0,3629,3355,0,316,0,409,734,3331.3347
12347,05/29/2021 11:00:00,2021-05-29 07:00:00,8862,0,3975,3359,0,403,6,375,744,3338.8076
12348,05/29/2021 12:00:00,2021-05-29 08:00:00,9171,0,4291,3370,0,428,15,316,750,3341.594
12349,05/29/2021 13:00:00,2021-05-29 09:00:00,9857,0,4910,3388,0,497,29,292,741,3338.0535
12350,05/29/2021 14:00:00,2021-05-29 10:00:00,10347,0,5294,3352,0,638,45,287,731,3334.3242
12351,05/29/2021 15:00:00,2021-05-29 11:00:00,10457,0,5295,3344,0,746,52,287,733,3349.9563
12352,05/29/2021 16:00:00,2021-05-29 12:00:00,10372,0,5182,3343,0,780,70,266,732,3345.5283
12353,05/29/2021 17:00:00,2021-05-29 13:00:00,10231,0,5175,3339,0,668,71,240,738,3352.7932
12354,05/29/2021 18:00:00,2021-05-29 14:00:00,9857,0,5049,3333,0,433,88,220,734,3323.2632
12355,05/29/2021 19:00:00,2021-05-29 15:00:00,9912,0,5010,3343,0,513,82,221,743,3324.6052
12356,05/29/2021 20:00:00,2021-05-29 16:00:00,9898,0,5069,3343,0,490,66,190,740,3312.4175
12357,05/29/2021 21:00:00,2021-05-29 17:00:00,9815,0,5019,3336,0,493,55,177,735,3308.011
12358,05/29/2021 22:00:00,2021-05-29 18:00:00,9863,0,4947,3347,0,597,47,184,741,3309.0718
12359,05/29/2021 23:00:00,2021-05-29 19:00:00,10112,0,5029,3357,0,788,20,167,750,3306.374
12360,05/30/2021 00:00:00,2021-05-29 20:00:00,10142,0,5111,3334,0,797,5,157,738,3375.1973
12361,05/30/2021 01:00:00,2021-05-29 21:00:00,10162,0,5216,3352,0,695,0,165,734,3353.6526
12362,05/30/2021 02:00:00,2021-05-29 22:00:00,9815,0,4916,3324,12,722,0,181,660,3324.9724
12363,05/30/2021 03:00:00,2021-05-29 23:00:00,9334,0,4631,3331,6,534,0,167,665,3331.0193
12364,05/30/2021 04:00:00,2021-05-30 00:00:00,8666,0,4133,3303,0,391,0,178,662,3330.304
12365,05/30/2021 05:00:00,2021-05-30 01:00:00,8071,0,3502,3320,0,386,0,186,676,3334.3992
