,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,demand,avg_demand_forecast
19551,03/25/2021 15:00:00,2021-03-25 08:00:00,240.59,16,7368,1148,78,989,3941,2796,23,24714,25181
19552,03/25/2021 16:00:00,2021-03-25 09:00:00,185.37,16,5913,1148,77,855,7327,2763,0,24490,24961
19553,03/25/2021 17:00:00,2021-03-25 10:00:00,147.45,17,4485,1148,81,919,8832,3039,0,23353,24007
19554,03/25/2021 18:00:00,2021-03-25 11:00:00,151.92,16,4425,1149,84,603,8325,2984,0,22381,23124
19555,03/25/2021 19:00:00,2021-03-25 12:00:00,150.6,16,4329,1149,89,717,7777,3262,4,21698,22451
19556,03/25/2021 20:00:00,2021-03-25 13:00:00,138.38,13,3810,1149,88,997,7937,3087,0,21240,22019
19557,03/25/2021 21:00:00,2021-03-25 14:00:00,148.66,16,4290,1147,87,706,8267,3029,0,20954,21820
19558,03/25/2021 22:00:00,2021-03-25 15:00:00,155.3,18,4719,1146,88,655,7997,3484,0,21148,21832
19559,03/25/2021 23:00:00,2021-03-25 16:00:00,159.69,18,4647,1146,87,1031,6609,3513,0,20979,22078
19560,03/26/2021 00:00:00,2021-03-25 17:00:00,182.48,16,5290,1148,87,1063,5464,3279,0,21467,22643
19561,03/26/2021 01:00:00,2021-03-25 18:00:00,229.17,14,6021,1148,87,1428,2725,2996,175,22503,23543
19562,03/26/2021 02:00:00,2021-03-25 19:00:00,295.21,15,8882,1148,88,2367,71,2760,0,24236,24702
19563,03/26/2021 03:00:00,2021-03-25 20:00:00,299.75,15,9240,1148,88,2534,0,2834,127,25950,26256
19564,03/26/2021 04:00:00,2021-03-25 21:00:00,299.02,17,9008,1148,87,2242,0,2970,104,25923,26125
19565,03/26/2021 05:00:00,2021-03-25 22:00:00,290.04,15,8268,1147,87,1903,0,3264,106,25008,25098
19566,03/26/2021 06:00:00,2021-03-25 23:00:00,287.46,16,7447,1147,87,1329,0,3308,78,23582,23538
19567,03/26/2021 07:00:00,2021-03-26 00:00:00,279.81,16,7200,1148,87,921,0,3763,1,22130,21983
19568,03/26/2021 08:00:00,2021-03-26 01:00:00,278.82,15,6787,1147,88,907,0,3498,0,21000,21125
19569,03/26/2021 09:00:00,2021-03-26 02:00:00,282.6,15,6740,1147,87,911,0,3284,0,20299,20382
19570,03/26/2021 10:00:00,2021-03-26 03:00:00,272.83,15,6485,1147,87,846,0,3589,0,19963,19967
19571,03/26/2021 11:00:00,2021-03-26 04:00:00,275.61,15,6561,1147,88,890,0,3482,0,19888,19863
19572,03/26/2021 12:00:00,2021-03-26 05:00:00,311.24,16,7447,1147,87,682,0,2818,42,20661,20278
19573,03/26/2021 13:00:00,2021-03-26 06:00:00,317.25,17,8345,1146,87,1563,0,2327,109,21993,21612
19574,03/26/2021 14:00:00,2021-03-26 07:00:00,308.07,15,9057,1148,88,2226,167,2253,0,23871,23461
19575,03/26/2021 15:00:00,2021-03-26 08:00:00,265.94,14,8083,1147,88,2013,2755,2133,180,25147,24580
19576,03/26/2021 16:00:00,2021-03-26 09:00:00,189.39,14,5941,1149,88,1024,7640,2012,0,24599,23820
19577,03/26/2021 17:00:00,2021-03-26 10:00:00,133.83,14,3671,1147,87,924,10367,1628,0,22815,22431
19578,03/26/2021 18:00:00,2021-03-26 11:00:00,121.87,16,3191,1149,88,564,11255,1676,0,21162,21096
19579,03/26/2021 19:00:00,2021-03-26 12:00:00,130.81,14,3437,1148,88,179,10746,1772,0,20301,20021
19580,03/26/2021 20:00:00,2021-03-26 13:00:00,134.99,15,3688,1148,87,161,11124,1647,0,19626,19191
19581,03/26/2021 21:00:00,2021-03-26 14:00:00,134.51,16,3424,1147,87,236,10239,1538,0,19287,18875
19582,03/26/2021 22:00:00,2021-03-26 15:00:00,136.09,15,3445,1148,87,213,10418,1270,0,18919,18703
19583,03/26/2021 23:00:00,2021-03-26 16:00:00,156.57,14,4219,1146,87,195,9858,1301,40,19235,19022
19584,03/27/2021 00:00:00,2021-03-26 17:00:00,171.16,15,4779,1147,88,570,8728,1299,0,19932,19967
19585,03/27/2021 01:00:00,2021-03-26 18:00:00,217.85,15,5730,1146,88,1563,4416,1471,0,21298,21547
19586,03/27/2021 02:00:00,2021-03-26 19:00:00,317.5,15,8785,1149,88,2226,89,1857,119,23117,23213
19587,03/27/2021 03:00:00,2021-03-26 20:00:00,321.98,14,9486,1148,88,2330,0,1990,104,24847,24849
19588,03/27/2021 04:00:00,2021-03-26 21:00:00,332.45,17,9356,1148,87,1934,0,1816,104,25083,24970
19589,03/27/2021 05:00:00,2021-03-26 22:00:00,341.51,18,9153,1149,88,1659,0,1554,67,24407,24192
19590,03/27/2021 06:00:00,2021-03-26 23:00:00,346.18,19,8559,1148,88,1347,0,1378,36,23213,22953
19591,03/27/2021 07:00:00,2021-03-27 00:00:00,371.51,20,8655,1147,87,623,0,1217,27,22019,21554
19592,03/27/2021 08:00:00,2021-03-27 01:00:00,360.88,20,8178,1150,87,554,0,1436,0,21286,20407
19593,03/27/2021 09:00:00,2021-03-27 02:00:00,363.73,23,7739,1147,88,551,0,1197,0,20526,19657
19594,03/27/2021 10:00:00,2021-03-27 03:00:00,375.91,23,7953,1149,87,531,0,922,0,20125,19238
19595,03/27/2021 11:00:00,2021-03-27 04:00:00,381.48,21,8096,1148,87,530,0,803,0,19900,18983
19596,03/27/2021 12:00:00,2021-03-27 05:00:00,392.05,22,8723,1148,87,476,0,751,37,20264,19111
19597,03/27/2021 13:00:00,2021-03-27 06:00:00,387.47,21,9024,1147,81,760,0,741,97,20942,19622
19598,03/27/2021 14:00:00,2021-03-27 07:00:00,362.89,21,8870,1148,87,1031,592,630,0,21909,20472
19599,03/27/2021 15:00:00,2021-03-27 08:00:00,202.43,20,5113,1148,88,913,6530,588,0,21821,20716
19600,03/27/2021 16:00:00,2021-03-27 09:00:00,126.93,20,3014,1148,87,1026,10323,607,0,20475,20147
19601,03/27/2021 17:00:00,2021-03-27 10:00:00,107.63,20,2343,1147,46,651,11211,712,0,19485,18848
19602,03/27/2021 18:00:00,2021-03-27 11:00:00,103.88,20,2051,1147,46,319,11338,694,53,18286,17565
19603,03/27/2021 19:00:00,2021-03-27 12:00:00,102.98,19,1977,1148,46,317,10800,733,32,17769,16504
19604,03/27/2021 20:00:00,2021-03-27 13:00:00,106.57,21,2068,1148,46,308,10369,633,0,17144,15877
19605,03/27/2021 21:00:00,2021-03-27 14:00:00,106.32,21,2046,1147,46,350,10425,511,0,16525,15749
19606,03/27/2021 22:00:00,2021-03-27 15:00:00,112.69,21,2275,1148,46,313,10376,514,0,16625,16008
19607,03/27/2021 23:00:00,2021-03-27 16:00:00,150.51,20,3720,1147,46,231,9909,471,0,17500,17036
19608,03/28/2021 00:00:00,2021-03-27 17:00:00,170.18,21,4657,1146,46,594,9435,477,0,18835,18408
19609,03/28/2021 01:00:00,2021-03-27 18:00:00,235.08,19,6009,1145,47,1580,4602,474,16,20161,20156
19610,03/28/2021 02:00:00,2021-03-27 19:00:00,333.14,19,8726,1148,46,2234,146,904,0,22106,22172
19611,03/28/2021 03:00:00,2021-03-27 20:00:00,340.05,18,9295,1147,46,2268,0,1060,70,23771,23868
19612,03/28/2021 04:00:00,2021-03-27 21:00:00,338.31,19,8857,1147,53,2113,0,1015,4,23905,23899
19613,03/28/2021 05:00:00,2021-03-27 22:00:00,355.48,20,8640,1147,80,1417,0,962,0,23270,23116
19614,03/28/2021 06:00:00,2021-03-27 23:00:00,362.21,19,8067,1147,89,1110,0,907,90,22142,21995
19615,03/28/2021 07:00:00,2021-03-28 00:00:00,365.77,19,7736,1147,88,906,0,792,5,20984,20678
19616,03/28/2021 08:00:00,2021-03-28 01:00:00,386.79,20,8255,1149,89,528,0,697,0,20365,20363
19617,03/28/2021 09:00:00,2021-03-28 02:00:00,384.99,20,7966,1148,88,534,0,662,0,19757,19537
19618,03/28/2021 10:00:00,2021-03-28 03:00:00,391.12,19,8066,1148,89,515,0,538,0,19302,19065
19619,03/28/2021 11:00:00,2021-03-28 04:00:00,396.24,19,8065,1148,88,541,0,374,0,19014,18795
19620,03/28/2021 12:00:00,2021-03-28 05:00:00,403.79,20,8512,1148,88,448,0,395,38,19264,18803
19621,03/28/2021 13:00:00,2021-03-28 06:00:00,400.78,18,8365,1147,88,539,0,362,48,19644,18989
19622,03/28/2021 14:00:00,2021-03-28 07:00:00,377.06,18,8144,1149,88,516,673,377,35,20277,19350
19623,03/28/2021 15:00:00,2021-03-28 08:00:00,210.13,18,4656,1149,87,386,6237,371,104,20145,19559
19624,03/28/2021 16:00:00,2021-03-28 09:00:00,147.84,18,3317,1148,88,305,9619,476,103,19173,19067
19625,03/28/2021 17:00:00,2021-03-28 10:00:00,131.67,18,2871,1148,88,220,9981,502,0,18113,17925
19626,03/28/2021 18:00:00,2021-03-28 11:00:00,117.11,20,2365,1148,87,126,10292,639,0,17192,16643
19627,03/28/2021 19:00:00,2021-03-28 12:00:00,118.44,19,2342,1148,88,196,10043,657,32,16510,15938
19628,03/28/2021 20:00:00,2021-03-28 13:00:00,123.43,19,2315,1148,86,142,9536,594,86,16577,15809
19629,03/28/2021 21:00:00,2021-03-28 14:00:00,118.55,20,2315,1147,87,200,9787,551,0,16460,15939
19630,03/28/2021 22:00:00,2021-03-28 15:00:00,124.09,19,2619,1149,87,170,10237,547,0,16879,16902
19631,03/28/2021 23:00:00,2021-03-28 16:00:00,151.87,20,3818,1148,87,166,10077,632,0,17921,18068
19632,03/29/2021 00:00:00,2021-03-28 17:00:00,156.26,20,4005,1148,87,857,8979,791,0,19452,19927
19633,03/29/2021 01:00:00,2021-03-28 18:00:00,215.76,20,5578,1147,88,1579,4682,1192,0,21071,22135
19634,03/29/2021 02:00:00,2021-03-28 19:00:00,319.08,18,8755,1148,87,2174,158,1613,0,23274,24090
19635,03/29/2021 03:00:00,2021-03-28 20:00:00,318.86,19,9457,1148,85,2219,0,2110,0,24656,25671
19636,03/29/2021 04:00:00,2021-03-28 21:00:00,309.82,19,8740,1148,88,1829,0,2594,65,24677,25552
19637,03/29/2021 05:00:00,2021-03-28 22:00:00,297.28,20,7763,1146,88,1123,0,3233,54,23798,24546
19638,03/29/2021 06:00:00,2021-03-28 23:00:00,274.92,22,6338,1147,88,958,0,3474,119,22418,23014
19639,03/29/2021 07:00:00,2021-03-29 00:00:00,268.58,21,5998,1147,88,509,0,3722,10,20959,21471
19640,03/29/2021 08:00:00,2021-03-29 01:00:00,264.81,19,5876,1147,88,491,0,3780,0,20247,20056
19641,03/29/2021 09:00:00,2021-03-29 02:00:00,274.88,18,6217,1147,88,243,0,3857,0,19733,19388
19642,03/29/2021 10:00:00,2021-03-29 03:00:00,285.88,18,6190,1147,88,203,0,3412,0,19613,19077
19643,03/29/2021 11:00:00,2021-03-29 04:00:00,273.96,19,5636,1147,88,527,0,3152,0,19443,19000
19644,03/29/2021 12:00:00,2021-03-29 05:00:00,251.39,20,5184,1147,88,1026,0,3243,9,19498,19474
19645,03/29/2021 13:00:00,2021-03-29 06:00:00,257.11,20,6016,1146,89,1638,0,3267,44,20493,20774
19646,03/29/2021 14:00:00,2021-03-29 07:00:00,246.88,22,6383,1147,89,1774,659,3402,0,22321,22818
19647,03/29/2021 15:00:00,2021-03-29 08:00:00,161.05,22,4660,1148,89,1270,6564,3226,0,23177,23937
19648,03/29/2021 16:00:00,2021-03-29 09:00:00,104.63,22,2711,1148,88,1000,9940,3512,0,22737,23258
19649,03/29/2021 17:00:00,2021-03-29 10:00:00,106.89,21,2624,1148,87,420,11061,3021,85,21997,22150
19650,03/29/2021 18:00:00,2021-03-29 11:00:00,97.24,23,2379,1150,87,333,11649,3110,0,21559,21058
19651,03/29/2021 19:00:00,2021-03-29 12:00:00,99.67,23,2421,1149,47,272,11108,2920,0,21086,20426
19652,03/29/2021 20:00:00,2021-03-29 13:00:00,95.52,22,2370,1149,47,176,11143,3614,0,20751,20137
19653,03/29/2021 21:00:00,2021-03-29 14:00:00,101.7,20,2673,1149,47,276,10541,3923,0,20752,20141
19654,03/29/2021 22:00:00,2021-03-29 15:00:00,100.92,21,2640,1149,47,357,10177,4108,0,20808,20516
19655,03/29/2021 23:00:00,2021-03-29 16:00:00,126.9,21,3927,1148,47,380,9958,4128,0,21245,21412
19656,03/30/2021 00:00:00,2021-03-29 17:00:00,140.9,20,4567,1149,47,693,9456,3818,0,22060,22636
19657,03/30/2021 01:00:00,2021-03-29 18:00:00,185.73,19,5614,1148,46,1694,4224,3856,0,23287,24109
19658,03/30/2021 02:00:00,2021-03-29 19:00:00,260.64,19,8136,1149,47,2812,147,3705,29,24892,25576
19659,03/30/2021 03:00:00,2021-03-29 20:00:00,280.23,18,9088,1149,48,2884,0,3334,26,26365,26935
19660,03/30/2021 04:00:00,2021-03-29 21:00:00,283.27,17,8722,1149,83,2364,0,3372,0,26345,26652
19661,03/30/2021 05:00:00,2021-03-29 22:00:00,274.46,18,7872,1148,88,1899,0,3654,0,25303,25311
19662,03/30/2021 06:00:00,2021-03-29 23:00:00,263.98,19,7060,1149,88,1750,0,3679,0,23760,23459
19663,03/30/2021 07:00:00,2021-03-30 00:00:00,261.49,19,6837,1148,88,1344,0,4002,2,22191,21889
19664,03/30/2021 08:00:00,2021-03-30 01:00:00,255.12,19,6695,1149,88,1026,0,4512,0,21038,20789
19665,03/30/2021 09:00:00,2021-03-30 02:00:00,248.33,18,6354,1149,88,1016,0,4558,0,20315,20030
19666,03/30/2021 10:00:00,2021-03-30 03:00:00,245.69,18,6282,1149,88,1006,0,4641,0,19946,19590
19667,03/30/2021 11:00:00,2021-03-30 04:00:00,238.2,19,6123,1148,88,1056,0,4868,6,19801,19385
19668,03/30/2021 12:00:00,2021-03-30 05:00:00,245.89,19,6326,1149,88,1269,0,4429,0,20141,19840
19669,03/30/2021 13:00:00,2021-03-30 06:00:00,283.11,19,7868,1148,88,2037,0,3346,190,21292,21154
19670,03/30/2021 14:00:00,2021-03-30 07:00:00,295.7,18,8857,1148,88,2420,704,2452,238,23069,23118
19671,03/30/2021 15:00:00,2021-03-30 08:00:00,216.53,20,6492,1148,87,1492,6438,1701,312,24018,24128
19672,03/30/2021 16:00:00,2021-03-30 09:00:00,142.7,22,3961,1148,88,1340,10191,1908,217,23403,23447
19673,03/30/2021 17:00:00,2021-03-30 10:00:00,123.32,23,3229,1148,87,970,10763,2362,150,21997,22301
19674,03/30/2021 18:00:00,2021-03-30 11:00:00,117.31,22,3255,1148,87,374,11780,2514,0,21119,21128
19675,03/30/2021 19:00:00,2021-03-30 12:00:00,119.01,22,3341,1148,88,409,11812,2536,14,20735,20358
19676,03/30/2021 20:00:00,2021-03-30 13:00:00,120.94,20,3321,1149,88,350,11721,2246,17,20277,19981
19677,03/30/2021 21:00:00,2021-03-30 14:00:00,122.93,19,3420,1148,88,368,11975,1953,1,20202,20111
19678,03/30/2021 22:00:00,2021-03-30 15:00:00,129.4,20,3750,1149,87,323,12199,1798,0,20516,20471
19679,03/30/2021 23:00:00,2021-03-30 16:00:00,148.2,19,4652,1148,87,615,11333,1779,0,21069,21125
19680,03/31/2021 00:00:00,2021-03-30 17:00:00,178.59,20,5967,1147,88,732,9860,1737,0,22168,22494
19681,03/31/2021 01:00:00,2021-03-30 18:00:00,233.15,19,7119,1147,88,1926,4504,1838,77,23437,24078
19682,03/31/2021 02:00:00,2021-03-30 19:00:00,351.46,17,11939,1148,87,2711,151,1258,184,25135,25681
19683,03/31/2021 03:00:00,2021-03-30 20:00:00,350.41,19,12009,1148,88,2620,0,1459,78,26311,27104
19684,03/31/2021 04:00:00,2021-03-30 21:00:00,349.5,20,11527,1148,88,2156,0,1686,13,26286,26957
19685,03/31/2021 05:00:00,2021-03-30 22:00:00,347.62,20,11009,1149,87,2091,0,1696,85,25277,25671
19686,03/31/2021 06:00:00,2021-03-30 23:00:00,348.83,19,10017,1150,86,1516,0,1722,36,23646,23860
19687,03/31/2021 07:00:00,2021-03-31 00:00:00,368.5,19,9813,1148,88,921,0,1461,70,22184,22145
19688,03/31/2021 08:00:00,2021-03-31 01:00:00,379.22,22,9719,1147,87,652,0,1347,121,21479,20981
19689,03/31/2021 09:00:00,2021-03-31 02:00:00,380.29,18,9695,1146,87,813,0,1115,89,20739,20219
19690,03/31/2021 10:00:00,2021-03-31 03:00:00,362.94,19,9063,1146,87,841,0,1502,91,20279,19854
19691,03/31/2021 11:00:00,2021-03-31 04:00:00,347.18,19,8847,1145,88,1113,0,1740,83,20159,19668
19692,03/31/2021 12:00:00,2021-03-31 05:00:00,342.07,19,9140,1146,87,1457,0,1650,0,20378,20100
19693,03/31/2021 13:00:00,2021-03-31 06:00:00,344.37,18,10079,1146,87,2079,0,1368,0,21432,21269
19694,03/31/2021 14:00:00,2021-03-31 07:00:00,344.1,18,11027,1145,87,2143,780,1034,0,23558,23139
19695,03/31/2021 15:00:00,2021-03-31 08:00:00,234.15,20,8004,1146,88,1390,6958,1046,0,24238,24059
19696,03/31/2021 16:00:00,2021-03-31 09:00:00,157.8,20,4938,1145,88,1161,10775,1085,0,23781,23238
19697,03/31/2021 17:00:00,2021-03-31 10:00:00,143.17,19,4368,1145,88,713,11772,1374,0,22591,22031
19698,03/31/2021 18:00:00,2021-03-31 11:00:00,130.96,19,3820,1146,88,697,12157,1454,0,21762,20940
19699,03/31/2021 19:00:00,2021-03-31 12:00:00,112.28,19,2903,1145,88,671,12020,1723,0,20984,20368
19700,03/31/2021 20:00:00,2021-03-31 13:00:00,109.3,20,2678,1145,88,569,12115,1449,0,20616,20288
19701,03/31/2021 21:00:00,2021-03-31 14:00:00,118.66,19,3080,1145,87,673,12013,1405,32,20777,20573
19702,03/31/2021 22:00:00,2021-03-31 15:00:00,126.15,23,3615,1147,88,960,12312,1297,0,21085,21114
19703,03/31/2021 23:00:00,2021-03-31 16:00:00,152.88,23,4880,1147,87,1103,11461,1153,0,21929,21891
19704,04/01/2021 00:00:00,2021-03-31 17:00:00,197.93,24,7277,1147,88,1340,10174,951,0,23089,23093
19705,04/01/2021 01:00:00,2021-03-31 18:00:00,264.19,21,8840,1146,87,2141,4816,721,0,24836,24637
19706,04/01/2021 02:00:00,2021-03-31 19:00:00,369,21,12953,1145,87,2694,176,583,8,26345,26067
19707,04/01/2021 03:00:00,2021-03-31 20:00:00,371.82,21,12939,1145,88,2854,0,516,85,27311,27249
19708,04/01/2021 04:00:00,2021-03-31 21:00:00,380.28,19,12139,1145,87,2244,0,438,60,27120,27241
19709,04/01/2021 05:00:00,2021-03-31 22:00:00,385.05,20,11432,1145,88,1835,0,448,81,25942,26017
19710,04/01/2021 06:00:00,2021-03-31 23:00:00,381.78,21,10754,1146,87,1631,0,515,6,24320,24290
19711,04/01/2021 07:00:00,2021-04-01 00:00:00,387.1,20,10126,1146,87,1304,0,490,45,22583,22512
19712,04/01/2021 08:00:00,2021-04-01 01:00:00,393.93,21,9794,1146,87,927,0,500,0,21393,21160
19713,04/01/2021 09:00:00,2021-04-01 02:00:00,383.5,20,9117,1147,88,919,0,662,0,20674,20366
19714,04/01/2021 10:00:00,2021-04-01 03:00:00,378.23,20,9031,1146,88,903,0,824,0,20146,19903
19715,04/01/2021 11:00:00,2021-04-01 04:00:00,383.21,19,9059,1145,88,906,0,669,1,19879,19746
19716,04/01/2021 12:00:00,2021-04-01 05:00:00,373.85,19,9222,1144,89,1331,0,619,0,20187,20251
19717,04/01/2021 13:00:00,2021-04-01 06:00:00,367.36,20,9808,1146,88,1844,0,551,0,21269,21277
19718,04/01/2021 14:00:00,2021-04-01 07:00:00,364.05,20,10310,1146,88,1662,647,447,0,22808,23250
19719,04/01/2021 15:00:00,2021-04-01 08:00:00,262.3,20,8442,1145,87,1079,6001,475,0,23526,23975
19720,04/01/2021 16:00:00,2021-04-01 09:00:00,189.34,21,5931,1146,87,789,9770,520,0,23193,23513
19721,04/01/2021 17:00:00,2021-04-01 10:00:00,168.68,22,5148,1145,86,871,10530,648,0,22589,22695
19722,04/01/2021 18:00:00,2021-04-01 11:00:00,178.66,19,5746,1146,87,555,10879,664,0,22459,21721
19723,04/01/2021 19:00:00,2021-04-01 12:00:00,166.85,18,5011,1146,88,478,11054,519,0,22495,21174
19724,04/01/2021 20:00:00,2021-04-01 13:00:00,160.74,13,4678,1146,87,749,10800,458,0,22373,21227
19725,04/01/2021 21:00:00,2021-04-01 14:00:00,166.07,15,4964,1146,85,814,10819,367,0,22495,21637
19726,04/01/2021 22:00:00,2021-04-01 15:00:00,190.08,17,5883,1147,87,903,9961,239,53,23098,22346
19727,04/01/2021 23:00:00,2021-04-01 16:00:00,201.76,16,6489,1147,86,1097,10068,246,239,23669,23369
19728,04/02/2021 00:00:00,2021-04-01 17:00:00,228.34,18,7253,1146,87,1787,7901,269,371,24389,24663
19729,04/02/2021 01:00:00,2021-04-01 18:00:00,291.87,17,9073,1146,87,2582,3492,243,257,25330,25805
19730,04/02/2021 02:00:00,2021-04-01 19:00:00,359.37,20,11665,1147,87,2844,100,516,15,26641,26947
19731,04/02/2021 03:00:00,2021-04-01 20:00:00,360.49,18,11860,1146,87,2731,0,843,128,27487,27925
19732,04/02/2021 04:00:00,2021-04-01 21:00:00,352.93,18,11060,1146,87,2612,0,994,114,27197,27653
19733,04/02/2021 05:00:00,2021-04-01 22:00:00,355.9,19,10235,1146,85,1953,0,1216,161,26037,26242
19734,04/02/2021 06:00:00,2021-04-01 23:00:00,340.35,18,9357,1147,86,1564,0,1713,0,24432,24354
19735,04/02/2021 07:00:00,2021-04-02 00:00:00,331.14,18,8517,1147,87,1624,0,1708,60,22745,22692
19736,04/02/2021 08:00:00,2021-04-02 01:00:00,316.98,18,7325,1147,87,1565,0,1811,149,21466,21238
19737,04/02/2021 09:00:00,2021-04-02 02:00:00,320.39,18,7453,1146,87,1320,0,1948,120,20623,20489
19738,04/02/2021 10:00:00,2021-04-02 03:00:00,316.59,18,7399,1146,88,1138,0,2130,30,19991,19931
19739,04/02/2021 11:00:00,2021-04-02 04:00:00,329.08,19,7644,1145,87,1137,0,1793,35,19710,19737
19740,04/02/2021 12:00:00,2021-04-02 05:00:00,323.83,19,8005,1146,87,1722,0,1580,0,19964,20051
19741,04/02/2021 13:00:00,2021-04-02 06:00:00,319.6,20,8246,1145,87,2080,0,1545,0,20967,21098
19742,04/02/2021 14:00:00,2021-04-02 07:00:00,314.7,19,8368,1145,86,1717,989,1329,28,22346,22859
19743,04/02/2021 15:00:00,2021-04-02 08:00:00,206.77,19,5669,1145,86,1050,6984,1054,194,22898,23900
19744,04/02/2021 16:00:00,2021-04-02 09:00:00,165.71,19,4464,1146,87,433,10607,893,288,22525,23749
19745,04/02/2021 17:00:00,2021-04-02 10:00:00,149.28,19,4279,1146,88,264,11484,917,0,22217,22556
19746,04/02/2021 18:00:00,2021-04-02 11:00:00,147.23,18,4012,1146,86,216,10812,1054,0,21606,21478
19747,04/02/2021 19:00:00,2021-04-02 12:00:00,134.86,18,3738,1146,87,258,11736,1297,0,21027,20684
19748,04/02/2021 20:00:00,2021-04-02 13:00:00,127.02,17,3522,1146,86,258,12127,1569,0,20665,20255
19749,04/02/2021 21:00:00,2021-04-02 14:00:00,132.05,17,3806,1145,87,208,12047,1739,0,20869,20328
19750,04/02/2021 22:00:00,2021-04-02 15:00:00,129.38,17,3855,1145,87,353,11786,2374,0,21134,20788
19751,04/02/2021 23:00:00,2021-04-02 16:00:00,136.22,16,4335,1145,86,477,11396,2822,0,21503,21670
19752,04/03/2021 00:00:00,2021-04-02 17:00:00,151.58,18,5017,1146,87,1441,9679,2977,74,21684,23001
19753,04/03/2021 01:00:00,2021-04-02 18:00:00,218.06,18,6947,1145,88,2301,4679,2870,308,23602,24503
19754,04/03/2021 02:00:00,2021-04-02 19:00:00,302.13,17,9354,1146,86,3056,161,2567,440,25074,25887
19755,04/03/2021 03:00:00,2021-04-02 20:00:00,299.17,17,9599,1147,87,3032,0,3060,435,26103,27058
19756,04/03/2021 04:00:00,2021-04-02 21:00:00,280.71,16,8568,1145,87,2794,0,3371,239,26180,26940
19757,04/03/2021 05:00:00,2021-04-02 22:00:00,281.04,17,8383,1145,87,2447,0,3204,22,25192,25740
19758,04/03/2021 06:00:00,2021-04-02 23:00:00,277.07,19,8092,1147,87,2188,0,3413,0,23699,24183
19759,04/03/2021 07:00:00,2021-04-03 00:00:00,295.25,18,8135,1147,88,1622,0,3090,45,22303,22441
19760,04/03/2021 08:00:00,2021-04-03 01:00:00,307.45,18,8176,1147,87,1066,0,3004,0,21150,21046
19761,04/03/2021 09:00:00,2021-04-03 02:00:00,323.31,18,8464,1147,88,722,0,2803,0,20365,20198
19762,04/03/2021 10:00:00,2021-04-03 03:00:00,333.15,18,8557,1147,88,719,0,2541,83,19996,19646
19763,04/03/2021 11:00:00,2021-04-03 04:00:00,332.31,18,8628,1147,88,687,0,2664,103,19665,19293
19764,04/03/2021 12:00:00,2021-04-03 05:00:00,320.63,16,8454,1146,88,869,0,2769,0,19635,19342
19765,04/03/2021 13:00:00,2021-04-03 06:00:00,324.06,17,8545,1146,88,1118,0,2471,31,19992,19839
19766,04/03/2021 14:00:00,2021-04-03 07:00:00,307.21,16,8330,1146,88,1044,1110,2188,31,20661,20418
19767,04/03/2021 15:00:00,2021-04-03 08:00:00,169.52,17,4516,1146,88,843,7421,1969,73,20751,20699
19768,04/03/2021 16:00:00,2021-04-03 09:00:00,144.14,18,4218,1147,88,250,10887,1912,0,20708,20344
19769,04/03/2021 17:00:00,2021-04-03 10:00:00,129.91,17,3620,1147,89,198,11789,1718,0,20163,19185
19770,04/03/2021 18:00:00,2021-04-03 11:00:00,119.27,18,3075,1147,88,271,11476,1830,0,18927,18062
19771,04/03/2021 19:00:00,2021-04-03 12:00:00,128.03,18,3171,1147,88,305,10279,1904,61,17892,17253
19772,04/03/2021 20:00:00,2021-04-03 13:00:00,127.4,16,3192,1147,88,244,10378,1881,30,17226,16901
19773,04/03/2021 21:00:00,2021-04-03 14:00:00,123.74,16,3227,1149,88,232,10516,2350,9,17177,16878
19774,04/03/2021 22:00:00,2021-04-03 15:00:00,125.37,16,3608,1148,88,333,10762,3008,0,17643,17392
19775,04/03/2021 23:00:00,2021-04-03 16:00:00,133.28,16,4220,1147,88,266,10881,3541,0,18716,18479
19776,04/04/2021 00:00:00,2021-04-03 17:00:00,155.06,16,5168,1147,87,353,9276,4046,54,20239,20150
19777,04/04/2021 01:00:00,2021-04-03 18:00:00,196.91,17,5913,1147,87,1696,4167,3698,85,21573,21711
19778,04/04/2021 02:00:00,2021-04-03 19:00:00,274.39,18,8243,1146,87,2358,139,3581,109,23094,23484
19779,04/04/2021 03:00:00,2021-04-03 20:00:00,285.61,17,9009,1147,87,2490,0,3517,118,24469,24990
19780,04/04/2021 04:00:00,2021-04-03 21:00:00,298.14,18,8794,1145,87,1849,0,3214,75,24687,25002
19781,04/04/2021 05:00:00,2021-04-03 22:00:00,305.84,19,9193,1147,88,1469,0,3376,34,23967,24062
19782,04/04/2021 06:00:00,2021-04-03 23:00:00,299.48,18,8728,1146,88,1229,0,3603,11,22769,22820
19783,04/04/2021 07:00:00,2021-04-04 00:00:00,304.38,18,8664,1147,88,791,0,3718,0,21728,21353
19784,04/04/2021 08:00:00,2021-04-04 01:00:00,301.76,17,8225,1146,88,725,0,3626,0,20753,19623
19785,04/04/2021 09:00:00,2021-04-04 02:00:00,305.66,18,7668,1147,88,672,0,3146,0,20011,18815
19786,04/04/2021 10:00:00,2021-04-04 03:00:00,307.42,19,7498,1147,88,667,0,3094,92,19498,18350
19787,04/04/2021 11:00:00,2021-04-04 04:00:00,306.89,19,7343,1145,88,679,0,2991,77,19165,18097
