UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore 
2019-10-19 20:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,57.0
2019-10-19 21:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,62.0
2019-10-19 22:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,68.0
2019-10-19 23:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,64.0
2019-10-20 00:00:00+00:00,34.0,44.0,24.0,17.0,0.0,19.0,68.0
2019-10-20 01:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,68.0
2019-10-20 02:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,84.0
2019-10-20 03:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,128.0
2019-10-20 04:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,169.0
2019-10-20 05:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,174.0
2019-10-20 06:00:00+00:00,34.0,45.0,24.0,17.0,2.0,19.0,161.0
2019-10-20 07:00:00+00:00,34.0,44.0,24.0,17.0,6.0,19.0,125.0
2019-10-20 08:00:00+00:00,34.0,44.0,25.0,17.0,13.0,19.0,71.0
2019-10-20 09:00:00+00:00,34.0,44.0,24.0,17.0,13.0,19.0,58.0
2019-10-20 10:00:00+00:00,34.0,43.0,24.0,17.0,20.0,19.0,55.0
2019-10-20 11:00:00+00:00,34.0,43.0,24.0,17.0,15.0,19.0,70.0
2019-10-20 12:00:00+00:00,34.0,43.0,24.0,17.0,13.0,19.0,77.0
2019-10-20 13:00:00+00:00,34.0,43.0,24.0,17.0,10.0,19.0,77.0
2019-10-20 14:00:00+00:00,34.0,43.0,24.0,17.0,6.0,19.0,63.0
2019-10-20 15:00:00+00:00,34.0,43.0,24.0,17.0,2.0,19.0,49.0
2019-10-20 16:00:00+00:00,34.0,44.0,25.0,17.0,0.0,19.0,59.0
2019-10-20 17:00:00+00:00,34.0,44.0,24.0,17.0,0.0,19.0,71.0
2019-10-20 18:00:00+00:00,34.0,44.0,24.0,17.0,0.0,19.0,81.0
2019-10-20 19:00:00+00:00,34.0,44.0,24.0,17.0,0.0,19.0,71.0
2019-10-20 20:00:00+00:00,34.0,44.0,25.0,17.0,0.0,19.0,55.0
2019-10-20 21:00:00+00:00,34.0,44.0,24.0,17.0,0.0,19.0,53.0
2019-10-20 22:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,49.0
2019-10-20 23:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,37.0
2019-10-21 00:00:00+00:00,34.0,45.0,24.0,17.0,0.0,16.0,29.0
2019-10-21 01:00:00+00:00,34.0,45.0,24.0,17.0,0.0,17.0,13.0
2019-10-21 02:00:00+00:00,34.0,45.0,24.0,18.0,0.0,16.0,5.0
2019-10-21 03:00:00+00:00,34.0,45.0,25.0,18.0,0.0,16.0,4.0
2019-10-21 04:00:00+00:00,34.0,45.0,24.0,19.0,0.0,16.0,7.0
2019-10-21 05:00:00+00:00,34.0,45.0,25.0,19.0,0.0,17.0,11.0
2019-10-21 06:00:00+00:00,34.0,45.0,25.0,19.0,5.0,18.0,14.0
2019-10-21 07:00:00+00:00,34.0,45.0,47.0,19.0,6.0,18.0,26.0
2019-10-21 08:00:00+00:00,34.0,45.0,47.0,19.0,11.0,19.0,10.0
2019-10-21 09:00:00+00:00,34.0,44.0,47.0,18.0,14.0,18.0,3.0
2019-10-21 10:00:00+00:00,34.0,44.0,25.0,18.0,19.0,19.0,2.0
2019-10-21 11:00:00+00:00,34.0,44.0,25.0,18.0,16.0,19.0,5.0
2019-10-21 12:00:00+00:00,34.0,44.0,26.0,18.0,16.0,18.0,8.0
2019-10-21 13:00:00+00:00,34.0,44.0,25.0,17.0,9.0,19.0,5.0
2019-10-21 14:00:00+00:00,34.0,45.0,25.0,18.0,6.0,19.0,11.0
2019-10-21 15:00:00+00:00,34.0,45.0,48.0,17.0,2.0,19.0,34.0
2019-10-21 16:00:00+00:00,34.0,45.0,48.0,17.0,0.0,19.0,69.0
2019-10-21 17:00:00+00:00,34.0,45.0,73.0,17.0,0.0,19.0,112.0
2019-10-21 18:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,121.0
2019-10-21 19:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,158.0
2019-10-21 20:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,200.0
2019-10-21 21:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,136.0
2019-10-21 22:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,153.0
2019-10-21 23:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,129.0
2019-10-22 00:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,126.0
2019-10-22 01:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,139.0
2019-10-22 02:00:00+00:00,34.0,45.0,24.0,18.0,0.0,19.0,159.0
2019-10-22 03:00:00+00:00,34.0,44.0,24.0,18.0,0.0,19.0,142.0
2019-10-22 04:00:00+00:00,34.0,45.0,74.0,18.0,0.0,19.0,164.0
2019-10-22 05:00:00+00:00,34.0,44.0,98.0,18.0,0.0,19.0,194.0
2019-10-22 06:00:00+00:00,34.0,44.0,97.0,18.0,3.0,19.0,194.0
2019-10-22 07:00:00+00:00,34.0,44.0,59.0,18.0,6.0,19.0,198.0
2019-10-22 08:00:00+00:00,34.0,44.0,74.0,18.0,14.0,19.0,207.0
2019-10-22 09:00:00+00:00,34.0,44.0,25.0,18.0,24.0,19.0,187.0
2019-10-22 10:00:00+00:00,34.0,44.0,25.0,17.0,17.0,18.0,163.0
2019-10-22 11:00:00+00:00,34.0,44.0,25.0,17.0,17.0,19.0,151.0
2019-10-22 12:00:00+00:00,34.0,44.0,25.0,17.0,15.0,19.0,181.0
2019-10-22 13:00:00+00:00,34.0,44.0,25.0,17.0,11.0,19.0,107.0
2019-10-22 14:00:00+00:00,34.0,45.0,25.0,17.0,6.0,19.0,89.0
2019-10-22 15:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,107.0
2019-10-22 16:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,168.0
2019-10-22 17:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,223.0
2019-10-22 18:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,245.0
2019-10-22 19:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,248.0
2019-10-22 20:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,248.0
2019-10-22 21:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,235.0
2019-10-22 22:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,207.0
2019-10-22 23:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,189.0
2019-10-23 00:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,195.0
2019-10-23 01:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,204.0
2019-10-23 02:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,223.0
2019-10-23 03:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,173.0
2019-10-23 04:00:00+00:00,34.0,45.0,25.0,18.0,0.0,19.0,165.0
2019-10-23 05:00:00+00:00,34.0,45.0,25.0,19.0,0.0,19.0,169.0
2019-10-23 06:00:00+00:00,34.0,45.0,25.0,19.0,2.0,19.0,169.0
2019-10-23 07:00:00+00:00,34.0,45.0,25.0,18.0,6.0,19.0,166.0
2019-10-23 08:00:00+00:00,34.0,45.0,25.0,18.0,10.0,19.0,172.0
2019-10-23 09:00:00+00:00,34.0,45.0,25.0,18.0,11.0,19.0,224.0
2019-10-23 10:00:00+00:00,34.0,45.0,25.0,17.0,15.0,19.0,217.0
2019-10-23 11:00:00+00:00,34.0,45.0,25.0,17.0,9.0,19.0,204.0
2019-10-23 12:00:00+00:00,34.0,45.0,25.0,17.0,14.0,19.0,200.0
2019-10-23 13:00:00+00:00,34.0,45.0,25.0,18.0,7.0,19.0,147.0
2019-10-23 14:00:00+00:00,34.0,45.0,25.0,18.0,5.0,19.0,120.0
2019-10-23 15:00:00+00:00,34.0,45.0,25.0,18.0,0.0,19.0,82.0
2019-10-23 16:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,76.0
2019-10-23 17:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,87.0
2019-10-23 18:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,71.0
2019-10-23 19:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,58.0
2019-10-23 20:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,44.0
2019-10-23 21:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,36.0
2019-10-23 22:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,23.0
2019-10-23 23:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,15.0
2019-10-24 00:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,7.0
2019-10-24 01:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,20.0
2019-10-24 02:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,55.0
2019-10-24 03:00:00+00:00,34.0,45.0,24.0,17.0,0.0,19.0,94.0
2019-10-24 04:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,158.0
2019-10-24 05:00:00+00:00,34.0,45.0,25.0,18.0,0.0,19.0,202.0
2019-10-24 06:00:00+00:00,34.0,45.0,25.0,18.0,3.0,19.0,174.0
2019-10-24 07:00:00+00:00,34.0,46.0,25.0,18.0,6.0,19.0,117.0
2019-10-24 08:00:00+00:00,34.0,46.0,25.0,18.0,13.0,19.0,56.0
2019-10-24 09:00:00+00:00,34.0,50.0,25.0,18.0,22.0,19.0,55.0
2019-10-24 10:00:00+00:00,34.0,52.0,25.0,18.0,26.0,19.0,70.0
2019-10-24 11:00:00+00:00,34.0,52.0,25.0,18.0,25.0,19.0,65.0
2019-10-24 12:00:00+00:00,34.0,52.0,25.0,18.0,17.0,19.0,69.0
2019-10-24 13:00:00+00:00,34.0,46.0,25.0,18.0,12.0,19.0,98.0
2019-10-24 14:00:00+00:00,34.0,44.0,25.0,18.0,6.0,19.0,141.0
2019-10-24 15:00:00+00:00,34.0,45.0,25.0,18.0,0.0,19.0,197.0
2019-10-24 16:00:00+00:00,34.0,45.0,25.0,17.0,0.0,19.0,220.0
2019-10-24 17:00:00+00:00,36.0,45.0,25.0,6.0,0.0,19.0,208.0
2019-10-24 18:00:00+00:00,41.0,45.0,25.0,3.0,0.0,19.0,212.0
2019-10-24 19:00:00+00:00,47.0,45.0,24.0,3.0,0.0,19.0,236.0
2019-10-24 20:00:00+00:00,40.0,45.0,24.0,3.0,0.0,19.0,219.0
2019-10-24 21:00:00+00:00,41.0,45.0,24.0,3.0,0.0,19.0,237.0
2019-10-24 22:00:00+00:00,50.0,45.0,24.0,7.0,0.0,19.0,241.0
2019-10-24 23:00:00+00:00,50.0,45.0,24.0,15.0,0.0,19.0,232.0
2019-10-25 00:00:00+00:00,50.0,45.0,24.0,16.0,0.0,19.0,190.0
2019-10-25 01:00:00+00:00,50.0,45.0,24.0,17.0,0.0,19.0,134.0
2019-10-25 02:00:00+00:00,51.0,45.0,25.0,17.0,0.0,19.0,104.0
2019-10-25 03:00:00+00:00,51.0,45.0,25.0,18.0,0.0,19.0,73.0
2019-10-25 04:00:00+00:00,51.0,45.0,26.0,18.0,0.0,19.0,50.0
2019-10-25 05:00:00+00:00,51.0,45.0,26.0,18.0,0.0,19.0,57.0
2019-10-25 06:00:00+00:00,51.0,45.0,26.0,18.0,2.0,19.0,81.0
2019-10-25 07:00:00+00:00,50.0,46.0,26.0,18.0,6.0,19.0,88.0
2019-10-25 08:00:00+00:00,50.0,50.0,26.0,19.0,7.0,19.0,63.0
2019-10-25 09:00:00+00:00,50.0,46.0,26.0,18.0,11.0,19.0,110.0
2019-10-25 10:00:00+00:00,50.0,45.0,25.0,18.0,12.0,19.0,155.0
2019-10-25 11:00:00+00:00,50.0,45.0,26.0,18.0,9.0,19.0,199.0
2019-10-25 12:00:00+00:00,51.0,45.0,26.0,18.0,7.0,19.0,251.0
2019-10-25 13:00:00+00:00,50.0,45.0,26.0,18.0,5.0,19.0,261.0
2019-10-25 14:00:00+00:00,51.0,44.0,26.0,18.0,3.0,19.0,312.0
2019-10-25 15:00:00+00:00,51.0,44.0,26.0,18.0,0.0,19.0,293.0
2019-10-25 16:00:00+00:00,51.0,44.0,26.0,18.0,0.0,19.0,309.0
2019-10-25 17:00:00+00:00,51.0,44.0,25.0,18.0,0.0,19.0,348.0
2019-10-25 18:00:00+00:00,50.0,44.0,25.0,18.0,0.0,19.0,373.0
2019-10-25 19:00:00+00:00,50.0,44.0,24.0,18.0,0.0,19.0,365.0
2019-10-25 20:00:00+00:00,50.0,44.0,24.0,17.0,0.0,19.0,346.0
2019-10-25 21:00:00+00:00,50.0,45.0,24.0,17.0,0.0,19.0,298.0
2019-10-25 22:00:00+00:00,50.0,44.0,24.0,17.0,0.0,19.0,230.0
2019-10-25 23:00:00+00:00,50.0,45.0,24.0,18.0,0.0,19.0,188.0
2019-10-26 00:00:00+00:00,50.0,45.0,24.0,18.0,0.0,19.0,175.0
2019-10-26 01:00:00+00:00,50.0,45.0,24.0,18.0,0.0,19.0,182.0
2019-10-26 02:00:00+00:00,50.0,45.0,24.0,18.0,0.0,19.0,225.0
2019-10-26 03:00:00+00:00,50.0,45.0,24.0,18.0,0.0,19.0,230.0
2019-10-26 04:00:00+00:00,50.0,45.0,25.0,18.0,0.0,19.0,277.0
2019-10-26 05:00:00+00:00,51.0,45.0,25.0,18.0,0.0,19.0,327.0
2019-10-26 06:00:00+00:00,50.0,45.0,25.0,18.0,2.0,19.0,363.0
2019-10-26 07:00:00+00:00,50.0,45.0,25.0,18.0,6.0,19.0,394.0
2019-10-26 08:00:00+00:00,50.0,44.0,25.0,18.0,7.0,19.0,434.0
2019-10-26 09:00:00+00:00,50.0,44.0,25.0,17.0,12.0,19.0,461.0
2019-10-26 10:00:00+00:00,50.0,44.0,25.0,17.0,13.0,19.0,456.0
2019-10-26 11:00:00+00:00,50.0,44.0,25.0,17.0,10.0,19.0,444.0
2019-10-26 12:00:00+00:00,50.0,44.0,25.0,17.0,12.0,19.0,396.0
2019-10-26 13:00:00+00:00,50.0,44.0,25.0,17.0,6.0,19.0,395.0
2019-10-26 14:00:00+00:00,50.0,44.0,25.0,17.0,3.0,19.0,377.0
2019-10-26 15:00:00+00:00,50.0,44.0,25.0,17.0,0.0,19.0,354.0
2019-10-26 16:00:00+00:00,50.0,44.0,25.0,17.0,0.0,19.0,368.0
2019-10-26 17:00:00+00:00,50.0,44.0,25.0,17.0,0.0,19.0,357.0
2019-10-26 18:00:00+00:00,50.0,44.0,25.0,17.0,0.0,19.0,372.0
2019-10-26 19:00:00+00:00,50.0,44.0,24.0,17.0,0.0,19.0,370.0
2019-10-26 20:00:00+00:00,50.0,44.0,24.0,17.0,0.0,19.0,366.0
2019-10-26 21:00:00+00:00,50.0,44.0,24.0,17.0,0.0,19.0,336.0
2019-10-26 22:00:00+00:00,50.0,44.0,24.0,17.0,0.0,18.0,312.0
2019-10-26 23:00:00+00:00,51.0,44.0,24.0,17.0,0.0,19.0,309.0
2019-10-27 00:00:00+00:00,51.0,44.0,24.0,17.0,0.0,19.0,309.0
2019-10-27 01:00:00+00:00,50.0,44.0,24.0,18.0,0.0,19.0,308.0
2019-10-27 02:00:00+00:00,50.0,44.0,24.0,18.0,0.0,19.0,308.0
2019-10-27 03:00:00+00:00,51.0,44.0,24.0,18.0,0.0,19.0,314.0
2019-10-27 04:00:00+00:00,51.0,44.0,24.0,18.0,0.0,19.0,315.0
2019-10-27 05:00:00+00:00,51.0,44.0,24.0,17.0,0.0,19.0,327.0
2019-10-27 06:00:00+00:00,51.0,44.0,24.0,18.0,2.0,19.0,354.0
2019-10-27 07:00:00+00:00,51.0,44.0,24.0,18.0,6.0,19.0,376.0
2019-10-27 08:00:00+00:00,50.0,44.0,24.0,17.0,6.0,19.0,397.0
2019-10-27 09:00:00+00:00,50.0,44.0,24.0,17.0,7.0,19.0,437.0
2019-10-27 10:00:00+00:00,50.0,44.0,24.0,17.0,6.0,19.0,470.0
2019-10-27 11:00:00+00:00,50.0,44.0,24.0,17.0,6.0,19.0,484.0
2019-10-27 12:00:00+00:00,50.0,44.0,24.0,17.0,6.0,19.0,485.0
2019-10-27 13:00:00+00:00,51.0,44.0,24.0,17.0,6.0,19.0,487.0
2019-10-27 14:00:00+00:00,51.0,44.0,24.0,17.0,3.0,19.0,480.0
2019-10-27 15:00:00+00:00,51.0,45.0,24.0,17.0,0.0,19.0,464.0
2019-10-27 16:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,424.0
2019-10-27 17:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,374.0
2019-10-27 18:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,316.0
2019-10-27 19:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,232.0
2019-10-27 20:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,178.0
2019-10-27 21:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,137.0
2019-10-27 22:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,168.0
2019-10-27 23:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,179.0
2019-10-28 00:00:00+00:00,51.0,44.0,24.0,18.0,0.0,19.0,291.0
2019-10-28 01:00:00+00:00,51.0,45.0,24.0,18.0,0.0,19.0,175.0
2019-10-28 02:00:00+00:00,51.0,44.0,24.0,18.0,0.0,19.0,303.0
2019-10-28 03:00:00+00:00,52.0,45.0,24.0,18.0,0.0,19.0,103.0
2019-10-28 04:00:00+00:00,52.0,45.0,24.0,18.0,0.0,19.0,94.0
2019-10-28 05:00:00+00:00,52.0,45.0,24.0,18.0,0.0,19.0,56.0
2019-10-28 06:00:00+00:00,52.0,45.0,25.0,19.0,2.0,19.0,25.0
2019-10-28 07:00:00+00:00,52.0,45.0,25.0,19.0,6.0,19.0,40.0
2019-10-28 08:00:00+00:00,52.0,45.0,25.0,19.0,7.0,19.0,33.0
2019-10-28 09:00:00+00:00,45.0,45.0,26.0,18.0,6.0,19.0,17.0
2019-10-28 10:00:00+00:00,49.0,45.0,25.0,18.0,12.0,19.0,30.0
2019-10-28 11:00:00+00:00,52.0,45.0,25.0,18.0,6.0,19.0,22.0
2019-10-28 12:00:00+00:00,52.0,45.0,25.0,19.0,7.0,19.0,16.0
2019-10-28 13:00:00+00:00,52.0,45.0,26.0,19.0,6.0,19.0,16.0
2019-10-28 14:00:00+00:00,52.0,45.0,25.0,19.0,5.0,19.0,34.0
2019-10-28 15:00:00+00:00,52.0,45.0,47.0,20.0,0.0,19.0,48.0
2019-10-28 16:00:00+00:00,52.0,45.0,47.0,20.0,0.0,19.0,62.0
2019-10-28 17:00:00+00:00,53.0,45.0,47.0,20.0,0.0,19.0,77.0
2019-10-28 18:00:00+00:00,53.0,45.0,25.0,20.0,0.0,19.0,84.0
2019-10-28 19:00:00+00:00,53.0,45.0,24.0,19.0,0.0,19.0,54.0
2019-10-28 20:00:00+00:00,52.0,45.0,24.0,19.0,0.0,19.0,70.0
2019-10-28 21:00:00+00:00,52.0,45.0,24.0,19.0,0.0,19.0,89.0
2019-10-28 22:00:00+00:00,51.0,45.0,24.0,19.0,0.0,19.0,83.0
2019-10-28 23:00:00+00:00,51.0,44.0,25.0,19.0,0.0,19.0,119.0
2019-10-29 00:00:00+00:00,52.0,45.0,24.0,19.0,0.0,19.0,95.0
2019-10-29 01:00:00+00:00,52.0,45.0,24.0,19.0,0.0,19.0,89.0
2019-10-29 02:00:00+00:00,52.0,45.0,24.0,19.0,0.0,19.0,105.0
2019-10-29 03:00:00+00:00,53.0,45.0,24.0,20.0,0.0,19.0,116.0
2019-10-29 04:00:00+00:00,54.0,45.0,25.0,19.0,0.0,19.0,137.0
2019-10-29 05:00:00+00:00,54.0,45.0,25.0,20.0,0.0,19.0,148.0
2019-10-29 06:00:00+00:00,50.0,45.0,47.0,20.0,3.0,19.0,113.0
2019-10-29 07:00:00+00:00,44.0,44.0,24.0,20.0,7.0,19.0,75.0
2019-10-29 08:00:00+00:00,46.0,44.0,24.0,20.0,14.0,19.0,32.0
2019-10-29 09:00:00+00:00,53.0,45.0,25.0,20.0,22.0,19.0,27.0
2019-10-29 10:00:00+00:00,52.0,45.0,25.0,20.0,25.0,19.0,36.0
2019-10-29 11:00:00+00:00,54.0,45.0,25.0,20.0,21.0,19.0,64.0
2019-10-29 12:00:00+00:00,53.0,44.0,25.0,19.0,13.0,19.0,95.0
2019-10-29 13:00:00+00:00,53.0,44.0,25.0,19.0,6.0,19.0,118.0
2019-10-29 14:00:00+00:00,53.0,44.0,25.0,19.0,5.0,19.0,114.0
2019-10-29 15:00:00+00:00,53.0,44.0,25.0,20.0,0.0,19.0,70.0
2019-10-29 16:00:00+00:00,54.0,44.0,50.0,19.0,0.0,19.0,121.0
2019-10-29 17:00:00+00:00,54.0,44.0,48.0,19.0,0.0,19.0,123.0
2019-10-29 18:00:00+00:00,54.0,45.0,25.0,19.0,0.0,18.0,158.0
2019-10-29 19:00:00+00:00,54.0,45.0,25.0,19.0,0.0,16.0,142.0
2019-10-29 20:00:00+00:00,53.0,45.0,25.0,19.0,0.0,13.0,119.0
2019-10-29 21:00:00+00:00,53.0,44.0,25.0,19.0,0.0,14.0,77.0
2019-10-29 22:00:00+00:00,53.0,45.0,25.0,19.0,0.0,15.0,58.0
2019-10-29 23:00:00+00:00,53.0,45.0,25.0,19.0,0.0,9.0,51.0
2019-10-30 00:00:00+00:00,53.0,44.0,24.0,17.0,0.0,7.0,55.0
2019-10-30 01:00:00+00:00,53.0,45.0,25.0,17.0,0.0,6.0,62.0
2019-10-30 02:00:00+00:00,53.0,44.0,25.0,17.0,0.0,4.0,67.0
2019-10-30 03:00:00+00:00,54.0,44.0,24.0,18.0,0.0,4.0,61.0
2019-10-30 04:00:00+00:00,54.0,44.0,24.0,18.0,0.0,4.0,68.0
2019-10-30 05:00:00+00:00,54.0,44.0,25.0,19.0,0.0,4.0,72.0
2019-10-30 06:00:00+00:00,54.0,44.0,69.0,19.0,2.0,4.0,61.0
2019-10-30 07:00:00+00:00,54.0,44.0,74.0,19.0,6.0,4.0,34.0
2019-10-30 08:00:00+00:00,54.0,44.0,74.0,18.0,10.0,4.0,17.0
2019-10-30 09:00:00+00:00,54.0,44.0,47.0,19.0,13.0,4.0,13.0
2019-10-30 10:00:00+00:00,54.0,44.0,25.0,19.0,15.0,4.0,14.0
2019-10-30 11:00:00+00:00,54.0,44.0,25.0,19.0,13.0,4.0,15.0
2019-10-30 12:00:00+00:00,54.0,44.0,25.0,19.0,10.0,4.0,6.0
2019-10-30 13:00:00+00:00,54.0,44.0,25.0,19.0,6.0,4.0,0.0
2019-10-30 14:00:00+00:00,54.0,44.0,26.0,19.0,3.0,4.0,1.0
2019-10-30 15:00:00+00:00,55.0,44.0,26.0,19.0,0.0,3.0,3.0
2019-10-30 16:00:00+00:00,55.0,44.0,26.0,19.0,0.0,0.0,3.0
2019-10-30 17:00:00+00:00,55.0,44.0,26.0,19.0,0.0,0.0,6.0
2019-10-30 18:00:00+00:00,55.0,44.0,26.0,19.0,0.0,0.0,19.0
2019-10-30 19:00:00+00:00,55.0,44.0,26.0,19.0,0.0,0.0,33.0
2019-10-30 20:00:00+00:00,55.0,44.0,25.0,19.0,0.0,0.0,56.0
2019-10-30 21:00:00+00:00,55.0,44.0,25.0,19.0,0.0,0.0,102.0
2019-10-30 22:00:00+00:00,55.0,44.0,24.0,19.0,0.0,0.0,122.0
2019-10-30 23:00:00+00:00,55.0,44.0,25.0,19.0,0.0,0.0,111.0
2019-10-31 00:00:00+00:00,55.0,44.0,24.0,19.0,0.0,0.0,123.0
2019-10-31 01:00:00+00:00,55.0,44.0,24.0,19.0,0.0,0.0,123.0
2019-10-31 02:00:00+00:00,55.0,44.0,24.0,19.0,0.0,0.0,129.0
2019-10-31 03:00:00+00:00,55.0,44.0,24.0,19.0,0.0,0.0,163.0
2019-10-31 04:00:00+00:00,55.0,44.0,25.0,19.0,0.0,0.0,171.0
2019-10-31 05:00:00+00:00,56.0,44.0,25.0,20.0,0.0,5.0,179.0
2019-10-31 06:00:00+00:00,56.0,44.0,25.0,20.0,2.0,16.0,206.0
2019-10-31 07:00:00+00:00,55.0,44.0,25.0,21.0,2.0,19.0,238.0
2019-10-31 08:00:00+00:00,54.0,44.0,47.0,21.0,5.0,19.0,226.0
2019-10-31 09:00:00+00:00,54.0,44.0,49.0,20.0,6.0,19.0,218.0
2019-10-31 10:00:00+00:00,54.0,44.0,25.0,20.0,6.0,19.0,240.0
2019-10-31 11:00:00+00:00,54.0,44.0,25.0,20.0,5.0,19.0,201.0
2019-10-31 12:00:00+00:00,53.0,44.0,25.0,21.0,6.0,19.0,186.0
2019-10-31 13:00:00+00:00,53.0,44.0,25.0,19.0,6.0,19.0,194.0
2019-10-31 14:00:00+00:00,54.0,44.0,25.0,18.0,3.0,19.0,184.0
2019-10-31 15:00:00+00:00,55.0,44.0,49.0,19.0,0.0,19.0,171.0
2019-10-31 16:00:00+00:00,55.0,44.0,47.0,19.0,0.0,19.0,171.0
2019-10-31 17:00:00+00:00,55.0,44.0,25.0,19.0,0.0,19.0,163.0
2019-10-31 18:00:00+00:00,55.0,44.0,25.0,19.0,0.0,19.0,163.0
2019-10-31 19:00:00+00:00,55.0,44.0,25.0,19.0,0.0,19.0,147.0
2019-10-31 20:00:00+00:00,54.0,44.0,24.0,19.0,0.0,19.0,132.0
2019-10-31 21:00:00+00:00,54.0,44.0,24.0,19.0,0.0,19.0,129.0
2019-10-31 22:00:00+00:00,54.0,44.0,24.0,19.0,0.0,19.0,106.0
2019-10-31 23:00:00+00:00,54.0,44.0,24.0,19.0,0.0,19.0,91.0
2019-11-01 00:00:00+00:00,53.0,44.0,24.0,19.0,0.0,16.0,68.0
2019-11-01 01:00:00+00:00,54.0,44.0,24.0,19.0,0.0,1.0,57.0
2019-11-01 02:00:00+00:00,54.0,44.0,24.0,19.0,0.0,11.0,57.0
2019-11-01 03:00:00+00:00,54.0,44.0,24.0,19.0,0.0,19.0,58.0
2019-11-01 04:00:00+00:00,54.0,45.0,25.0,18.0,0.0,19.0,52.0
2019-11-01 05:00:00+00:00,54.0,46.0,26.0,18.0,0.0,19.0,52.0
2019-11-01 06:00:00+00:00,54.0,46.0,25.0,18.0,2.0,19.0,66.0
2019-11-01 07:00:00+00:00,54.0,46.0,25.0,18.0,3.0,19.0,84.0
2019-11-01 08:00:00+00:00,54.0,45.0,25.0,17.0,6.0,19.0,72.0
2019-11-01 09:00:00+00:00,53.0,46.0,25.0,18.0,9.0,19.0,81.0
2019-11-01 10:00:00+00:00,53.0,46.0,25.0,17.0,10.0,19.0,82.0
2019-11-01 11:00:00+00:00,53.0,46.0,25.0,17.0,6.0,19.0,99.0
2019-11-01 12:00:00+00:00,53.0,45.0,25.0,17.0,6.0,18.0,95.0
2019-11-01 13:00:00+00:00,53.0,45.0,25.0,17.0,3.0,18.0,112.0
2019-11-01 14:00:00+00:00,53.0,45.0,25.0,17.0,2.0,18.0,69.0
2019-11-01 15:00:00+00:00,53.0,45.0,26.0,18.0,0.0,18.0,42.0
2019-11-01 16:00:00+00:00,53.0,46.0,26.0,19.0,0.0,18.0,67.0
